cyclomatic_complexity,halstead_volume,maintainability_index,loc,defect_risk,source
6,10,82.22576338672297,33,Low,nasa_kc1
7,2769.53,100,1,Low,nasa_kc1
4,10,93.79,53,Low,nasa_kc1
15,4646.49,36.45,210,High,synthetic
4,4511.59,44.73723955760889,110,Medium,nasa_pc1
33,10953.77,51.5,369,High,synthetic
22,3850.77,22.305267993525433,158,High,nasa_kc1
1,315.15,100,5,Low,nasa_pc1
7,520.43,100,1,Low,nasa_kc1
3,201.89,82.95,40,Low,nasa_kc1
3,10,91.22,63,Low,nasa_kc1
7,1970.69,54.24,107,Medium,nasa_kc1
1,199.55,100,2,Low,nasa_kc2
41,10231.28,0.028067455780320216,335,High,nasa_kc1
12,2376.47,52.42,105,Medium,nasa_pc1
15,17119.43,32.2,186,High,nasa_kc1
2,10,100,1,Low,nasa_kc1
1,638.2,100,3,Low,nasa_pc1
1,629.56,94.5,14,Low,nasa_pc1
1,932.25,100,1,Low,nasa_pc1
20,13852.66,1.547453932295447,468,High,nasa_kc1
6,3286.21,61.18,60,Medium,nasa_pc1
7,418.0,100,3,Low,nasa_kc1
25,5394.6,46.49,207,High,synthetic
2,3203.77,60.21,68,Medium,nasa_kc1
1,139.66,79.03,59,Low,nasa_kc1
28,11258.85,30.55738632597744,83,High,nasa_kc1
17,3193.65,39.63,196,High,nasa_kc1
2,10,100,9,Low,nasa_pc1
27,7562.69,22.39,444,High,synthetic
12,2698.1,72.94,157,Medium,synthetic
26,6423.19,36.47,352,High,synthetic
2,3915.47,58.47,71,Medium,nasa_kc2
1,952.32,89.21,17,Low,nasa_kc1
2,144.68,100,1,Low,nasa_kc1
1,10,100,15,Low,nasa_kc1
1,99.14,90.72,32,Low,nasa_kc1
3,10,100,13,Low,nasa_kc1
20,4315.67,33.69,246,High,nasa_kc1
10,3925.05,68.07,35,Medium,nasa_kc1
34,16571.63,18.42,336,High,nasa_kc1
7,2476.26,51.75,116,Medium,nasa_kc2
7,5636.93,35.89,237,High,nasa_pc1
1,472.84,100,1,Low,nasa_pc1
3,1557.51,84.78447776198487,8,Low,nasa_kc1
11,2367.24,66.07,181,Medium,synthetic
3,2499.82,60.57,71,Medium,nasa_kc1
1,529.74,86.67,24,Low,nasa_kc2
3,7235.74,46.57551530062473,64,Medium,nasa_kc1
1,75.97,100,5,Low,nasa_pc1
14,5254.0,27.741682150486266,72,High,nasa_kc1
10,1214.85,64.52,227,Medium,synthetic
1,266.94,94.26,59,Low,synthetic
32,4661.19,14.72,223,High,synthetic
6,362.13,97.81,88,Low,synthetic
1,1105.72,100,1,Low,nasa_kc1
10,1100.74,85.26973462543717,1,Low,nasa_kc2
1,417.42,100,1,Low,nasa_pc1
1,107.24,100,2,Low,nasa_kc2
1,162.28,100,1,Low,nasa_pc1
9,1557.78,74.76,116,Medium,synthetic
3,668.8,100,1,Low,nasa_kc1
15,8540.99,37.28,170,High,nasa_kc1
1,543.84,100,10,Low,nasa_pc1
4,998.64,54.58,136,Low,nasa_kc2
8,3746.71,57.32,71,Medium,nasa_kc1
1,3002.11,83.24,17,Low,nasa_pc1
2,2042.6,72.85,36,Low,nasa_kc1
11,4388.85,54.34,196,High,synthetic
1,10,100,19,Low,nasa_kc1
19,9377.85,41.2,493,High,synthetic
11,2135.28,66.63,239,Medium,synthetic
1,10,100,29,Low,nasa_kc1
3,808.22,100,1,Low,nasa_kc1
9,3940.04,62.01,230,Medium,synthetic
7,1933.14,61.36538558604306,38,Medium,nasa_pc1
16,8421.57,54.4,324,High,synthetic
2,1747.22,87.51573327252164,6,Low,nasa_kc1
16,12461.59,100,1,High,nasa_kc1
2,10,90.69,66,Low,nasa_kc1
26,17713.99,6.080029721970753,138,High,nasa_kc1
15,6106.5,43.52,539,High,synthetic
1,924.71,83.77,24,Low,nasa_kc1
1,10,100,2,Low,nasa_pc1
1,3163.51,65.81,49,Low,nasa_kc2
4,1089.52,78.61,30,Low,nasa_kc1
1,423.55,100,1,Low,nasa_kc1
1,105.05,100,13,Low,nasa_pc1
1,880.92,83.36,25,Low,nasa_kc1
1,413.47,100,1,Low,nasa_kc2
14,1659.84,57.25,85,Medium,nasa_kc1
6,1305.31,98.6,71,Low,synthetic
7,2702.96,33.030377564523334,105,Medium,nasa_kc1
5,107.38,83.19131839308154,1,Low,nasa_kc1
9,2243.09,42.98701785166213,78,Medium,nasa_kc1
1,93.81,100,1,Low,nasa_pc1
7,2134.26,55.94,216,Medium,synthetic
34,12530.43,39.57,434,High,synthetic
4,985.51,98.64,9,Low,nasa_kc1
14,11125.65,19.37,322,High,synthetic
14,4064.02,67.97,217,High,synthetic
4,10,78.0847519061858,1,Low,nasa_kc1
2,143.05,100,1,Low,nasa_kc2
7,2179.31,50.2,133,Medium,nasa_pc1
6,4953.59,55.65,74,Medium,nasa_kc1
31,13778.7,39.31,249,High,synthetic
2,629.77,96.77,12,Low,nasa_kc1
5,516.65,68.82158443851522,14,Low,nasa_kc1
4,1696.79,84.37047796652723,1,Low,nasa_kc1
5,100.65,92.46,40,Low,synthetic
13,11580.76,43.6,229,High,synthetic
2,484.75,92.49,17,Low,nasa_kc1
6,3582.09,89.76,10,Low,nasa_pc1
9,10,76.61580326158843,45,Low,nasa_kc2
1,238.53,100,11,Low,nasa_pc1
2,320.17,69.71182258835131,18,Low,nasa_kc1
5,248.79,100,1,Low,nasa_kc1
1,10,100,1,Low,nasa_kc1
3,1176.94,100,4,Low,nasa_kc1
8,2201.1,76.12,120,Medium,synthetic
1,1329.84,100,1,Low,nasa_kc1
1,425.33,100,1,Low,nasa_kc1
4,10252.61,47.62,99,Medium,nasa_kc1
14,10513.43,100,1,Medium,nasa_kc1
13,11937.99,100,1,Medium,nasa_kc1
12,8080.67,44.03,119,High,nasa_pc1
6,1693.45,70.43554010201424,1,Medium,nasa_kc1
1,459.58,100,1,Low,nasa_kc2
2,667.09,77.53952644760795,8,Low,nasa_kc2
7,10,93.91161701105491,13,Low,nasa_pc1
27,14731.83,41.56,420,High,synthetic
2,10,100,13,Low,nasa_pc1
3,12991.6,17.51,597,High,nasa_kc1
3,4442.25,78.1,20,Medium,nasa_kc1
2,3598.58,73.98,28,Low,nasa_kc1
5,10,100,1,Low,nasa_kc2
3,961.28,89.68,16,Low,nasa_kc1
4,5753.92,68.92,32,Medium,nasa_kc1
3,2378.94,85.98352243299647,1,Low,nasa_pc1
5,3842.8,80.11,18,Low,nasa_pc1
1,10,100,29,Low,nasa_kc1
6,161.9,80.53,94,Low,synthetic
13,15999.84,51.45112787791459,17,High,nasa_kc1
13,196.98,80.54509660054775,29,Low,nasa_pc1
14,3846.26,64.23,163,High,synthetic
4,36.68,65.93315945267656,34,Low,nasa_kc1
16,15140.27,100,1,High,nasa_kc1
7,959.84,85.89,53,Low,synthetic
5,4498.69,39.03,216,High,nasa_pc1
12,10,81.34,102,Low,nasa_kc1
1,175.51,87.75,32,Low,nasa_kc2
9,1890.16,69.94,40,Medium,nasa_pc1
6,2224.78,74.35,184,Medium,synthetic
2,809.76,84.92,23,Low,nasa_kc1
4,8778.71,61.2,45,Medium,nasa_kc1
7,4458.84,65.12,212,Medium,synthetic
18,9028.24,31.9,223,High,nasa_kc1
2,10,100,34,Low,nasa_kc1
9,3473.95,58.18,68,Medium,nasa_pc1
2,518.56,99.19,11,Low,nasa_kc2
1,10,100,3,Low,nasa_pc1
22,8441.92,48.78,482,High,synthetic
12,3991.03,31.720030571307603,125,High,nasa_pc1
3,634.31,100,1,Low,nasa_kc2
3,10,100,5,Low,nasa_kc2
12,1600.49,53.29,113,Medium,nasa_pc1
1,308.34,100,3,Low,nasa_pc1
4,279.37,93.50328419104248,1,Low,nasa_pc1
1,2931.68,100,4,Low,nasa_kc1
1,10,100,17,Low,nasa_pc1
2,672.03,86.78,84,Low,synthetic
2,10,100,13,Low,nasa_kc1
4,880.92,86.46,23,Low,synthetic
7,3908.85,76.13,245,Medium,synthetic
3,520.23,100,5,Low,nasa_kc1
1,309.96,100,1,Low,nasa_pc1
1,174.74,100,1,Low,nasa_pc1
1,799.93,94.46,13,Low,nasa_kc1
13,987.93,83.62,20,Low,nasa_pc1
10,4884.77,62.95,160,High,synthetic
6,7483.24,47.84,105,Medium,nasa_pc1
2,983.34,83.15,51,Low,synthetic
7,3433.97,49.733367236630606,60,Medium,nasa_kc2
14,5114.07,49.04,295,High,synthetic
10,953.29,74.1,38,Low,nasa_kc2
23,5071.7,27.73732961961933,166,High,nasa_kc1
1,8409.98,100,1,Medium,nasa_kc1
1,290.49,85.65,31,Low,nasa_pc1
5,1341.61,63.12,72,Low,nasa_kc1
7,3266.15,76.31,108,Medium,synthetic
4,3341.31,96.36,7,Low,nasa_kc1
2,885.28,81.86,27,Low,nasa_kc2
9,5286.68,78.85067696810444,1,Medium,nasa_kc1
2,228.64,91.5,23,Low,nasa_pc1
10,2331.08,93.65771650604175,1,Low,nasa_pc1
6,5579.94,100,1,Medium,nasa_kc1
8,10,100,34,Low,nasa_kc1
4,451.55,83.74,29,Low,nasa_kc1
1,10,100,22,Low,nasa_kc1
4,10,100,1,Low,nasa_kc1
1,10,100,20,Low,nasa_kc2
2,10,98.02,42,Low,nasa_kc1
1,10,95.42,50,Low,nasa_pc1
1,10,100,3,Low,nasa_kc1
15,17371.04,4.941547899976186,489,High,nasa_kc1
3,594.46,80.45,33,Low,nasa_kc1
7,3266.22,71.51,215,Medium,synthetic
1,253.82,98.11,15,Low,nasa_pc1
8,2289.28,65.25,240,Medium,synthetic
2,427.67,100,1,Low,nasa_pc1
10,9087.76,26.14089879679461,94,High,nasa_kc1
1,878.31,79.89,31,Low,nasa_kc1
5,1015.28,76.96,72,Low,synthetic
12,1509.65,70.36,193,Medium,synthetic
21,5909.48,65.91,30,High,nasa_kc1
5,160.7,93.16,58,Low,synthetic
6,538.72,90.94,70,Low,synthetic
32,14953.24,11.283664998019862,226,High,nasa_kc1
2,458.31,99.83,11,Low,nasa_kc1
2,10,100,1,Low,nasa_kc1
2,370.34,94.87,16,Low,nasa_pc1
2,19.88,100,1,Low,nasa_pc1
4,3675.82,30.061105057543994,86,Medium,nasa_kc1
1,647.88,100,2,Low,nasa_kc1
22,3630.01,7.015875632747349,487,High,nasa_kc1
7,1397.0,53.74,172,Medium,synthetic
1,586.7,98.78,11,Low,nasa_pc1
2,1131.59,76.61,75,Low,synthetic
15,6242.91,41.94,561,High,synthetic
2,703.62,81.9,29,Low,nasa_kc1
6,10876.98,10.74874598641512,154,High,nasa_kc1
10,4775.13,62.63,46,Medium,nasa_pc1
6,169.76,63.82,132,Medium,nasa_pc1
14,3294.93,73.43561549588489,1,Medium,nasa_kc1
6,9416.93,62.28,40,High,nasa_kc1
1,534.32,100,5,Low,nasa_kc2
13,2917.77,51.13,105,Medium,nasa_kc2
1,1155.77,77.95,32,Low,nasa_kc1
1,10,100,6,Low,nasa_pc1
13,11027.67,40.055652579783356,37,High,nasa_kc2
3,690.98,96.06,12,Low,nasa_kc1
12,3869.83,65.47,205,Medium,synthetic
2,1183.98,100,1,Low,nasa_kc1
1,10,100,7,Low,nasa_kc1
1,589.69,100,5,Low,nasa_kc2
5,2162.74,46.16035586273647,68,Medium,nasa_kc2
24,10580.47,11.259782360858042,288,High,nasa_kc1
4,10,87.53,78,Low,nasa_kc1
6,10,100,14,Low,nasa_pc1
6,6620.73,60.82,49,Medium,nasa_kc2
1,10,100,22,Low,nasa_pc1
4,2549.75,64.08,56,Medium,nasa_pc1
3,10,100,36,Low,nasa_pc1
17,14927.53,5.885339270662662,346,High,nasa_kc1
2,34.72,100,20,Low,nasa_pc1
6,7158.06,68.91,29,Medium,nasa_kc1
5,8403.84,91.34,7,Medium,nasa_kc1
1,143.31,100,14,Low,nasa_kc2
1,153.49,95.27,21,Low,nasa_kc2
1,2313.23,72.44,36,Low,nasa_pc1
1,374.03,88.48,24,Low,nasa_pc1
18,5811.92,46.23,206,High,synthetic
2,811.0,100,1,Low,nasa_pc1
1,10,100,10,Low,nasa_pc1
20,6934.56,31.712016471656174,85,High,nasa_kc1
2,396.25,75.42,52,Low,nasa_kc1
7,771.79,76.09,64,Low,synthetic
6,2819.47,100,1,Low,nasa_kc1
8,1161.03,100,1,Low,nasa_kc1
1,1808.22,62.71,71,Medium,nasa_pc1
1,163.2,100,1,Low,nasa_kc1
6,865.81,92.52,35,Low,synthetic
2,1647.96,70.0,46,Low,nasa_kc1
12,6216.83,58.28998649512921,20,High,nasa_kc1
26,7188.04,28.09,366,High,synthetic
2,10,94.25,53,Low,nasa_kc1
7,1208.7,63.89,69,Medium,nasa_kc1
12,2729.71,71.33,92,Medium,synthetic
24,1227.1,100,5,Medium,nasa_kc1
1,516.78,100,1,Low,nasa_kc2
34,7776.86,10.65,258,High,synthetic
38,6546.02,3.0524186521451533,369,High,nasa_kc1
3,10,80.27943659617002,61,Low,nasa_pc1
1,547.5,100,7,Low,nasa_kc1
7,2351.47,58.93,232,Medium,synthetic
2,1753.46,81.62,22,Low,nasa_kc1
1,84.76,96.2,24,Low,nasa_pc1
1,10,100,21,Low,nasa_kc2
8,4295.86,74.63,161,Medium,synthetic
8,4793.87,50.32,101,Medium,nasa_kc2
1,549.52,100,1,Low,nasa_pc1
5,1963.68,71.49,38,Low,nasa_pc1
7,1251.95,71.75,42,Low,nasa_kc2
1,669.15,79.34,35,Low,nasa_kc1
9,2289.24,69.35,39,Medium,nasa_kc1
7,4093.51,46.2,139,Medium,nasa_pc1
4,10,96.08,46,Low,nasa_pc1
4,6860.23,54.42,74,Medium,nasa_kc2
8,2422.25,56.18459959284969,27,Medium,nasa_pc1
8,10,87.24,75,Low,nasa_pc1
5,4240.82,66.66,40,Medium,nasa_kc1
4,1184.83,92.87,30,Low,synthetic
33,4048.36,51.67,261,High,synthetic
1,195.55,100,10,Low,nasa_pc1
1,332.76,100,1,Low,nasa_pc1
3,1631.56,100,1,Low,nasa_kc1
2,1127.8,96.69,10,Low,nasa_kc1
17,11400.57,49.02,284,High,synthetic
9,4111.2,68.59,141,Medium,synthetic
1,2580.83,100,1,Low,nasa_kc1
3,890.81,79.89,30,Low,nasa_pc1
6,2181.1,51.17,127,Medium,nasa_kc2
4,10301.76,81.36541200585322,1,Medium,nasa_kc1
1,305.44,100,1,Low,nasa_pc1
1,558.26,100,1,Low,nasa_pc1
14,4303.97,53.61,219,High,synthetic
15,6779.52,39.94,459,High,synthetic
28,7235.8,48.38,335,High,synthetic
3,4944.5,67.15,38,Medium,nasa_kc1
4,1230.32,63.36,74,Low,nasa_pc1
5,1990.26,76.96,27,Low,nasa_pc1
6,2909.61,74.16,28,Medium,nasa_kc1
1,10,100,10,Low,nasa_kc1
5,5531.88,89.37889857483582,4,Low,nasa_kc1
29,11990.13,31.58,286,High,synthetic
8,4196.17,42.3,173,High,nasa_kc1
10,1423.81,60.36,168,Medium,synthetic
1,245.32,79.56,84,Low,synthetic
3,950.38,93.1,13,Low,nasa_kc1
2,1766.83,75.02,33,Low,nasa_kc1
5,2139.78,72.85,34,Low,nasa_kc1
5,4128.71,72.57,28,Medium,nasa_pc1
9,2092.06,47.78,152,Medium,nasa_pc1
2,698.55,91.57,16,Low,nasa_kc1
2,261.43,100,8,Low,nasa_kc1
4,10,100,23,Low,nasa_pc1
2,354.79,93.18,18,Low,nasa_kc2
7,10,100,15,Low,nasa_kc1
8,5803.49,61.72,47,Medium,nasa_kc1
7,6243.35,59.63,53,Medium,nasa_kc1
36,15473.27,0.3566219545172089,362,High,nasa_kc1
14,3676.97,62.53,105,Medium,synthetic
10,2546.1,57.89,95,Medium,synthetic
13,5643.22,31.702455187203636,96,High,nasa_kc1
2,860.77,77.94,77,Low,synthetic
1,2348.19,100,2,Low,nasa_kc1
6,10,100,3,Low,nasa_kc1
2,10,100,29,Low,nasa_kc1
3,1527.71,72.84,39,Low,nasa_pc1
1,456.26,100,3,Low,nasa_pc1
4,384.33,84.14,68,Low,synthetic
1,527.9,93.26,16,Low,nasa_kc2
33,5518.39,53.39,462,High,synthetic
32,5928.23,38.16,221,High,synthetic
10,5693.68,29.48880201005548,123,High,nasa_pc1
7,10,84.34,91,Low,nasa_pc1
2,9568.01,100,1,Medium,nasa_kc1
4,492.32,94.14,14,Low,synthetic
10,2083.86,57.54,129,Medium,synthetic
2,561.65,100,4,Low,nasa_kc1
7,2752.88,70.61,35,Medium,nasa_pc1
14,4561.3,65.06,195,High,synthetic
1,10,100,17,Low,nasa_kc1
1,501.83,99.59,11,Low,nasa_kc1
4,4464.84,58.02,68,Medium,nasa_kc1
3,10,100,1,Low,nasa_kc1
5,228.96,76.38,56,Low,nasa_kc1
4,2930.54,100,1,Low,nasa_kc1
33,14245.36,25.43,248,High,synthetic
2,1035.78,100,8,Low,nasa_kc1
1,178.87,100,6,Low,nasa_pc1
31,8890.82,34.69,555,High,synthetic
4,522.92,100,1,Low,nasa_pc1
13,3985.6,70.27,88,Medium,synthetic
3,4073.31,60.23,62,Medium,nasa_kc1
2,273.87,86.25,30,Low,nasa_kc2
6,5994.86,38.088438728757936,86,High,nasa_kc1
1,253.68,88.59,27,Low,nasa_pc1
12,4118.25,51.51,100,High,synthetic
8,5291.48,41.663708883335985,86,Medium,nasa_kc1
8,3363.57,50.12,240,Medium,synthetic
2,10,96.19,47,Low,nasa_pc1
2,1503.79,79.72,26,Low,nasa_kc1
14,4857.5,72.8,174,High,synthetic
2,608.23,100,3,Low,nasa_pc1
1,10,100,4,Low,nasa_pc1
11,3685.94,71.01,138,Medium,synthetic
1,661.02,78.51,37,Low,nasa_kc1
10,4742.83,74.77,223,Medium,synthetic
10,4173.42,53.86,215,High,synthetic
2,625.88,88.53,20,Low,nasa_kc1
1,10,99.45,39,Low,nasa_pc1
3,298.77,99.01,43,Low,synthetic
18,4272.38,42.54,147,High,nasa_pc1
11,4816.59,63.69,182,High,synthetic
3,729.02,69.44,61,Low,nasa_pc1
2,10,100,25,Low,nasa_kc1
1,458.93,100,1,Low,nasa_kc1
1,1259.3,74.72,38,Low,nasa_pc1
26,14702.25,40.31947400764078,21,High,nasa_kc1
1,767.05,100,1,Low,nasa_kc1
29,12918.02,15.73,412,High,synthetic
1,221.34,100,1,Low,nasa_kc2
6,2679.06,50.78,105,Medium,synthetic
7,446.9,67.2358851736866,27,Low,nasa_kc1
1,168.35,86.52,35,Low,nasa_pc1
2,397.08,78.95334302278297,8,Low,nasa_kc2
7,1394.54,93.19,88,Low,synthetic
11,4139.04,61.28458179876408,21,High,nasa_pc1
12,8158.32,49.92,240,High,synthetic
2,366.08,93.02,18,Low,nasa_pc1
4,2133.42,100,1,Low,nasa_kc1
1,1951.8,70.44,43,Low,nasa_kc1
1,731.78,100,7,Low,nasa_kc1
15,11407.98,20.39,243,High,synthetic
2,3540.28,89.2,11,Low,nasa_kc1
7,147.87,65.42483723306202,64,Low,nasa_pc1
7,2156.65,55.7,95,Medium,nasa_pc1
1,645.69,93.25,15,Low,nasa_kc1
1,127.18,100,2,Low,nasa_pc1
1,977.52,77.84,34,Low,nasa_kc1
4,10,100,35,Low,nasa_kc1
33,14571.84,29.77,585,High,synthetic
8,616.71,70.34892033942586,1,Low,nasa_kc1
2,291.58,100,2,Low,nasa_kc1
